fileName,Max Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
theresa_staab_000_1_1.pst.258.xls,2nd Revised Stmt:E21,6,0,2,0
daren_farmer_001_1_1.pst.1216.xls,Hours:B1,2,0,1,0
peter_keavey_000_1_1.pst.243.xls,Reported:G67,1,0,1,0
phillip_m_love_000_1_1.pst.149.xls,financial:N4428,2,0,1,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I4,21,1,21,1
jeffrey_a_shankman_000_1_2.pst.153.xls,Funds Flow-Cap Employed:D25,25,1,12,1
robin_rodrigue_000_1_1.pst.183.xls,Aug 00:R12,5,0,5,0
rick_buy_000_1_1_1_1.pst.93.xls,Download:B9,5,0,5,0
stacey_white_000_1_1.pst.379.xls,Floor Plan:I59,6,0,1,0
jonathan_mckay_000_1_1.pst.127.xls,Sheet1:B9,2,0,1,0
daren_farmer_001_1_1.pst.1137.xls,Sheet1:C4,26,0,12,0
kevin_ruscitti_000_1_1.pst.16.xls,Sheet1:M10,3,0,2,0
benjamin_rogers_001_1_1.pst.245.xls,Debt:B32,571,13,67,13
scott_neal_000_1_1.pst.198.xls,QTD Mgmt Summary:G45,23,0,21,0
tracy_geaccone_000_1_1.pst.405.xls,ICAprest:AK18,4,0,3,0
kevin_presto_000_1_1.pst.258.xls,NPCC:H11,2,0,2,0
vkaminski_001_1_2_1.pst.144.xls,Crude Prices:B34,2,0,1,0
shelley_corman_000_1_1.pst.70.xls,MORNING MEETING:B46,3,0,3,0
joe_parks_000_1_1.pst.258.xls,Discount curve:D1,1,0,1,0
lynn_blair_000_1_1.pst.79.xls,Sheet1:I5,12,0,12,0
hunter_shively_000_1_1.pst.420.xls,ENOVATE DPR2:M14,16,0,8,0
john_arnold_000_1_2.pst.326.xls,model3:C20,46,1,14,1
harry_arora_000_1_1.pst.130.xls,WorkingData:E3,5,0,3,0
don_baughman_000_1_1.pst.150.xls,Sheet1:C20,37,0,17,0
scott_neal_000_1_1.pst.20.xls,AGA Storage:G320,1,0,1,0
mark_taylor_001_1_1.pst.172.xls,Weekly Commodity Logic Report:D58,3,0,2,0
jonathan_mckay_000_1_1.pst.160.xls,Enron Direct Deal Sheet:B10,4,0,4,0
hunter_shively_000_1_1.pst.414.xls,ENOVATE DPR2:M14,16,0,8,0
shelley_corman_000_1_1.pst.64.xls,TW Revenues by Customer:C9719,3,0,1,0
kate_symes_000_1_1.pst.54.xls,Fri-Sat:Q5,3,0,3,0
john_arnold_000_1_2.pst.226.xls,STOR951:D13,13,0,4,0
chris_germany_000_1_1_1.pst.35.xls,April00_CES:K336,16,0,13,0
paul_y'barbo_000_1_1.pst.127.xls,USGT 500616:G12,41,0,20,0
theresa_staab_000_1_1.pst.364.xls,Nominations:V18,5,0,5,0
phillip_platter_000_1_1.pst.16.xls,Feb Debtor:C27,8,0,5,0
benjamin_rogers_000_1_1.pst.35.xls,NYPP Zone A:L58,8,0,5,0
john_forney_000_1_1.pst.25.xls,Sheet1:Q5,2,0,2,0
robert_badeer_000_1_1.pst.121.xls,VaR:O39,3,0,3,0
kimberly_watson_000_1_1.pst.93.xls,WOT by Month with Red Rock:AL20,10,0,10,0
larry_campbell_000_1_1.pst.372.xls,PSE ACTUALS:I2,25,0,1,0
scott_neal_000_1_1.pst.770.xls,Sheet1:E31,77,1,47,1
darrell_schoolcraft_000_1_1_1.pst.695.xls,by type_area:J4,29,0,28,0
cara_semperger_000_1_1.pst.18.xls,JD-MAL TRANS:C20,3,0,2,0
drew_fossum_000_1_1.pst.281.xls,Sheet1:D16,6,1,6,1
vkaminski_000_1_1_1.pst.23.xls,CashFlow:B3,2,1,2,1
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F3,14,0,4,0
darrell_schoolcraft_000_1_1_1.pst.445.xls,Sheet1:G15,3,0,3,0
mark_whitt_000_1_1.pst.149.xls,West Gas Hot List:H22,3,0,3,0
louise_kitchen_001_1_1_1.pst.190.xls,Sheet1:L146,17,0,13,0
kim_ward_000_1_2.pst.377.xls,Sheet1:H118,1,0,1,0
benjamin_rogers_001_1_1.pst.26.xls,New Albany 2001 Budget:M21,7,0,7,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E33,86,1,86,1
sally_beck_000_1_1_1_1.pst.181.xls,Appendix 1:D5,5,0,4,0
jonathan_mckay_000_1_1.pst.377.xls,TCPL GJ:H9,3,0,2,0
bill_rapp_000_1_1.pst.2.xls,Sheet1:A7,1,0,1,0
louise_kitchen_000_1_2_1.pst.229.xls,Template:B16,7,0,7,0
vkaminski_001_1_2_1.pst.44.xls,A Amort:C9,207,1,81,1
jim_schwieger_000_1_1.pst.213.xls,data:C294,7,0,6,0
mike_carson_000_1_1.pst.87.xls,Sheet1:C9,6,0,5,0
gerald_nemec_000_1_1.pst.185.xls,Injection Report:B8,4,0,4,0
frank_ermis_000_1_1.pst.142.xls,CurveFetch:E2,30,0,1,0
kim_ward_000_1_2.pst.658.xls,West Gas Hot List:H22,3,1,3,1
daren_farmer_000_1_1.pst.1151.xls,Offshore- S. Tx- Arklatex- G.C.:C51,10,1,6,1
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,1139,13,127,13
daren_farmer_000_1_1.pst.245.xls,BMSPT066:A8,44,1,28,1
john_forney_000_1_1.pst.34.xls,Sheet1:Q5,2,0,2,0
phillip_platter_000_1_1.pst.37.xls,day 5:F60,10,0,9,0
chris_germany_000_1_2.pst.66.xls,Daily Activity:C12,5,0,4,0
kevin_presto_000_1_1.pst.250.xls,NPCC:H11,2,1,2,1
robert_badeer_000_1_1.pst.138.xls,Prior Day:E174,2,0,2,0
lynn_blair_000_1_1.pst.140.xls,Cottage Grove:P53,4,0,4,0
robert_badeer_000_1_1.pst.1.xls,VaR:O39,3,0,3,0
michelle_lokay_000_1_2_1.pst.118.xls,March'01 GDAs:B10,1,0,1,0
chris_germany_000_1_2.pst.457.xls,CGAS:M6,19,0,19,0
stacey_white_000_1_1.pst.129.xls,West:K84,2,0,2,0
kim_ward_000_1_2.pst.360.xls,daily:B669,1,0,1,0
peter_keavey_000_1_1.pst.134.xls,Reported:G67,1,0,1,0
eric_linder_000_1_1.pst.103.xls,4-10:S8,3,0,2,0
phillip_platter_000_1_1.pst.61.xls,EES-Schedule day 1:F60,11,0,10,0
joe_parks_000_1_1.pst.369.xls,Sheet1:B8,57,0,7,0
mark_whitt_000_1_1.pst.162.xls,PowerPrices:BR5,10,0,10,0
mary_fischer_000_1_1.pst.274.xls,E12.XLS:M32,15,0,15,0
lisa_gang_000_1_1.pst.133.xls,EES-Schedule day 1:AA12,0,0,0,0
scott_neal_000_1_1.pst.827.xls,Sheet1:E34,94,1,56,1
tracy_geaccone_000_1_1.pst.159.xls,Recap:F19,18,0,18,0
daren_farmer_000_1_1.pst.1353.xls,decbaserollerror:R12,1,0,1,0
jonathan_mckay_000_1_1.pst.26.xls,TETCO_TRANSCO:F38,729,4,638,5
benjamin_rogers_000_1_1.pst.26.xls,NY Generation:E108,2,0,2,0
lisa_gang_000_1_1.pst.84.xls,LOSSES:D16,3,0,2,0
dutch_quigley_000_1_1.pst.286.xls,Sheet1:A9,2,0,2,0
mike_carson_000_1_1.pst.40.xls,sheet 1:B230,29,0,6,0
kevin_hyatt_000_1_1.pst.108.xls,NPV :O11,33,0,28,0
darrell_schoolcraft_000_1_1_1.pst.269.xls,Feb 02:A6,2,0,1,0
jeff_dasovich_000_1_1_1.pst.124.xls,Sheet1:E12,1,0,1,0
dana_davis_000_1_1.pst.18.xls,Sheet1:BS8,0,0,0,0
michelle_lokay_000_1_2_1.pst.103.xls,Sheet2:B43,20,0,5,0
rick_buy_000_1_2_1.pst.29.xls,Replacement Costs:C5,5,0,3,0
daren_farmer_000_1_1.pst.284.xls,Jan 01 trial:AW14,13,0,13,0
daren_farmer_000_1_1.pst.213.xls,BMSPT066:A8,40,1,23,1
daren_farmer_000_1_1.pst.1368.xls,November 2000 Est.:D11,4,0,4,0
errol_mclaughlin_jr_000_1_1.pst.61.xls,Sheet1:A15,3,0,2,0
vkaminski_000_1_1_1.pst.257.xls,T09252000.factors:J880,8,0,2,0
barry_tycholiz_000_1_1.pst.39.xls,Distribution Table:B13,2,0,1,0
jonathan_mckay_000_1_1.pst.136.xls,Deal Sheet:B10,4,0,2,0
benjamin_rogers_001_1_1.pst.97.xls,Debt:B32,571,7,67,7
kim_ward_000_1_2.pst.175.xls,Sheet1:B9,3,0,3,0
dutch_quigley_000_1_1.pst.200.xls,Position:Z2,49,0,4,0
kimberly_watson_000_1_1.pst.131.xls,Tie In Only:F7,25,1,20,1
kate_symes_000_1_1.pst.1230.xls,4-10:S8,3,0,2,0
theresa_staab_000_1_1.pst.273.xls,Nominations:V18,5,0,5,0
richard_shapiro_001_1_1_1.pst.7.xls,2001 Forecasts:J33,53,0,38,0
thomas_martin_000_1_1_1.pst.220.xls,US GAS Rankings:G67,2,0,2,0
lindy_donoho_000_1_1_1.pst.262.xls,Existing volumes:B8,4,0,4,0
jason_wolfe_000_1_1.pst.148.xls,Temps:F1380,1,0,1,0
jason_wolfe_000_1_1.pst.118.xls,PowerPrices:BR5,10,0,10,0
steven_merriss_000_1_1.pst.108.xls,APRIL (8):I35,7,0,4,0
don_baughman_000_1_1.pst.180.xls,Sheet1:C20,37,0,17,0
tracy_geaccone_000_1_1.pst.189.xls,3rdCE Cash Flow:I7,8,0,3,0
sally_beck_000_1_1_1_1.pst.342.xls,Hotlist - Identified :G23,12,0,8,0
michelle_lokay_000_1_2_1.pst.776.xls,NPV:P11,47,1,33,1
benjamin_rogers_000_1_1.pst.7.xls,SPREADS:AC12,31,1,12,1
bill_williams_iii_000_1_1.pst.54.xls,Real Time:D14,16,0,16,0
sally_beck_001_1_1_1_1.pst.448.xls,Summary:F20,12,0,12,0
kevin_presto_000_1_1.pst.452.xls,West - Fund:M17,21,0,17,0
darron_c_giron_000_1_1_1.pst.326.xls,Hours:B1,2,0,1,0
chris_germany_000_1_2.pst.427.xls,Sheet1:F6,2,0,1,0
tracy_geaccone_000_1_1.pst.103.xls,ETS EXP:O35,11,0,11,0
benjamin_rogers_000_1_1.pst.11.xls,STRIPS:W25,85,1,41,1
kate_symes_000_1_1.pst.1084.xls,Dec 2000:G15,1,0,1,0
phillip_platter_000_1_1.pst.46.xls,SampleCDN121201:AL25,0,0,0,0
eric_linder_000_1_1.pst.38.xls,4-1:S8,3,0,2,0
chris_germany_000_1_2.pst.255.xls,Jan 29:L14,35,1,25,1
darrell_schoolcraft_000_1_1_1.pst.700.xls,USGT 500616:G12,41,1,20,1
bill_williams_iii_000_1_1.pst.69.xls,Sheet2:E12,2,0,2,0
randall_gay_000_1_1.pst.17.xls,Sheet1:B26,3,0,2,0
lisa_gang_000_1_1.pst.195.xls,day 2:AA12,0,0,0,0
kevin_ruscitti_000_1_1.pst.7.xls,GDDPL:C4,93,1,60,1
kate_symes_000_1_1.pst.682.xls,Dec 2000:G15,1,0,1,0
mary_fischer_000_1_1.pst.259.xls,E12.XLS:M32,15,0,15,0
mike_grigsby_000_1_1_1.pst.188.xls,Months:F4,4,0,2,0
darron_c_giron_000_1_1_1.pst.311.xls,Apr00:D12,19,0,16,0
andy_zipper_000_1_1.pst.116.xls,EOL New Countries:A9,1,0,1,0
joe_parks_000_1_1.pst.313.xls,Daily Analysis:H7,608,2,608,2
sally_beck_000_1_1_1_1.pst.268.xls,template from individuals:B13,5,0,5,0
sally_beck_001_1_1_1_1.pst.487.xls,Transaction Growth (2):D9,6,0,6,0
chris_germany_000_1_2.pst.1093.xls,Ces Retail:J1,64,1,60,1
tom_donohoe_000_1_1_1.pst.81.xls,C. Gulf (ANR-HIOS):F63,3,0,2,0
larry_campbell_000_1_1.pst.381.xls,Sheet1:E671,3,0,3,0
cooper_richey_000_1_1.pst.303.xls,Sheet1:I18,3,0,3,0
michelle_cash_000_1_1_1.pst.69.xls,Summary:B25,4,0,1,0
stephanie_panus_000_1_1.pst.49.xls,Momma Credit Form :I29,3,0,3,0
joe_parks_000_1_1.pst.452.xls,Bridgeline DPR2:M12,15,0,7,0
kimberly_watson_000_1_1.pst.78.xls,Socal-Avg:B20,3,0,3,0
louise_kitchen_001_1_1_1.pst.115.xls,0412:L21,2,0,2,0
daren_farmer_000_1_1.pst.1362.xls,Offshore- S. Tx- Arklatex- G.C.:C51,10,0,6,0
john_lavorato_000_1_1_1.pst.30.xls,PEAK:N6,4,0,2,0
mike_carson_000_1_1.pst.31.xls,Data:L1,20,1,18,1
mike_grigsby_000_1_1_1.pst.102.xls,Module1:G100,2,0,2,0
tori_kuykendall_000_1_1_1.pst.12.xls,GDA:K23,36,0,16,0
lisa_gang_000_1_1.pst.124.xls,Original dispute:B74,4,0,3,0
stacey_white_000_1_1.pst.138.xls,Sum Nov 1 to 7:C38,2,0,1,0
lynn_blair_000_1_1.pst.101.xls,Original OBA's:D17,106,1,85,1
phillip_m_love_000_1_1.pst.158.xls,Summary:D8,8,0,8,0
joe_parks_000_1_1.pst.128.xls,Sheet1:D2,10,0,8,0
mike_carson_000_1_1.pst.57.xls,Sheet1:D14,5,0,4,0
chris_germany_000_1_2.pst.466.xls,East Capacity:I1,70,1,56,1
eric_saibi_000_1_1.pst.325.xls,Summary:Q5,2,0,2,0
scott_neal_000_1_1.pst.121.xls,AGA Storage:G331,1,0,1,0
phillip_allen_000_1_1.pst.190.xls,Receipts:V18,4,0,4,0
james_steffes_000_1_1.pst.239.xls,Sheet1:H8,5,0,4,0
cara_semperger_000_1_1.pst.22.xls,Sheet1:B24,5,0,2,0
james_steffes_000_1_1.pst.222.xls,ROSENBERG_11_05_2001:C30,5,0,2,0
lisa_gang_000_1_1.pst.163.xls,Scheduling:AJ5,0,0,0,0
chris_stokley_000_1_1.pst.140.xls,Stewart's breakout:F5,3,0,3,0
paul_y'barbo_000_1_1.pst.3.xls,Sheet1:D14,13,0,13,0
errol_mclaughlin_jr_000_1_1.pst.300.xls,Basis:K7663,2,0,2,0
kim_ward_000_1_2.pst.400.xls,Sheet1:G111,1,0,1,0
scott_neal_000_1_1.pst.253.xls,Sheet1:L48,72,0,51,0
jonathan_mckay_000_1_1.pst.56.xls,Basis Curves:E185,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.515.xls,CMS Daily Report:D30,11,0,7,0
kevin_presto_000_1_1.pst.328.xls,NPCC:H11,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.213.xls,22:C9,7,0,3,0
joe_parks_000_1_1.pst.111.xls,Sheet1:F4,11,0,8,0
darrell_schoolcraft_000_1_1_1.pst.299.xls,by type_area:G4,35,1,34,1
mike_carson_000_1_1.pst.70.xls,Sheet1:C13,10,0,10,0
john_arnold_000_1_2.pst.14.xls,Corp:D16,3,0,2,0
scott_neal_000_1_1.pst.192.xls,Weather:L12418,30,0,8,0
drew_fossum_000_1_1.pst.236.xls,Payment:D8,5,0,4,0
jeffrey_a_shankman_000_1_2.pst.108.xls,STOR951:D13,13,0,4,0
darron_c_giron_000_1_1_1.pst.256.xls,DiffDates:B9,2,0,2,0
joe_parks_000_1_1.pst.484.xls,Bridgeline DPR2:M12,15,0,7,0
darrell_schoolcraft_000_1_1_1.pst.454.xls,01-(4):D10,5,0,2,0
mike_swerzbin_000_1_1.pst.96.xls,Sheet1:Z13,11,0,1,0
sally_beck_000_1_1_1_1.pst.429.xls,PHYSICAL:H11,5,1,4,1
phillip_allen_001_1_1.pst.100.xls,Rates:C12,11,0,11,0
theresa_staab_000_1_1.pst.119.xls,Sheet1:B9,74,0,32,0
kim_ward_000_1_1_1.pst.10.xls,June 2001:E9,20,0,9,0
james_steffes_000_1_1.pst.25.xls,Sheet1:U33,5,0,5,0
kate_symes_000_1_1.pst.63.xls,2-1:S8,3,0,2,0
darron_c_giron_000_1_1_1.pst.341.xls,Apr00:D12,19,0,16,0
chris_germany_000_1_2.pst.1063.xls,Sheet2:K231,127,2,64,2
vkaminski_000_1_1_1.pst.240.xls,Allocations:T4,6,0,6,0
lindy_donoho_000_1_1_1.pst.108.xls,Sheet1:D6,11,0,11,0
peter_keavey_000_1_1.pst.104.xls,Reported:G67,1,0,1,0
paul_y'barbo_000_1_1.pst.64.xls,76%:D2,1794,16,1345,17
jim_schwieger_000_1_1.pst.4.xls,Sheet1:L50,72,0,51,0
kimberly_watson_000_1_1.pst.116.xls,breakdown by month:O123,2,0,2,0
louise_kitchen_000_1_1_1_1.pst.256.xls,Sheet1:E10,1,0,1,0
robin_rodrigue_000_1_1.pst.138.xls,P&L:D7,7,0,7,0
tracy_geaccone_000_1_1.pst.142.xls,Cancun:E21,6,0,6,0
darrell_schoolcraft_000_1_1_1.pst.199.xls,22:C9,7,0,3,0
daren_farmer_000_1_1.pst.1238.xls,June 00:J55,19,0,19,0
don_baughman_000_1_1.pst.141.xls,Sheet1:C20,37,0,17,1
scott_neal_000_1_1.pst.268.xls,Sheet1:L48,72,0,51,0
darrell_schoolcraft_000_1_1_1.pst.113.xls,by type_area:G4,35,0,34,0
harry_arora_000_1_1.pst.8.xls,Income  Quarters (3 Yrs):N6,11,0,11,0
darrell_schoolcraft_000_1_1_1.pst.756.xls,NNG MeasLog:O189,1,0,1,0
jonathan_mckay_000_1_1.pst.151.xls,Enron Direct Deal Sheet:B10,8,0,4,0
sally_beck_001_1_1_1_1.pst.246.xls,PHYSICAL:H11,5,0,4,0
don_baughman_000_1_1.pst.211.xls,Loads:V84,3,0,1,0
phillip_allen_000_1_1.pst.206.xls,weekly:F16,9,0,7,0
theresa_staab_000_1_1.pst.8.xls,Wellstar Detail:B5,29,0,12,0
rick_buy_000_1_1_1_1.pst.54.xls,Tickers & Explanation:B48,50,0,10,0
andy_zipper_000_1_1.pst.23.xls,Deal Detail:A9,1,0,1,0
gstorey_000_1_1.pst.15.xls,ANR Willow:A138,1,0,1,0
jeff_dasovich_000_1_1_1.pst.165.xls,Sheet2:D5,2,0,2,0
juan_hernandez_000_1_1.pst.176.xls,JUNE'01:U33,3,0,3,0
john_hodge_000_1_1.pst.30.xls,Sheet1:B8,23,0,12,0
theresa_staab_000_1_1.pst.132.xls,on call calendar:Z16,25,0,25,0
joe_parks_000_1_1.pst.554.xls,Bridgeline DPR2:M12,15,0,7,0
phillip_m_love_000_1_1.pst.473.xls,01-02-01:U22,7,0,7,0
darrell_schoolcraft_000_1_1_1.pst.656.xls,Sheet1:G15,4,0,4,0
don_baughman_000_1_1.pst.111.xls,Sheet1:C47,37,0,17,0
richard_shapiro_000_1_1.pst.177.xls,SUMMARY:G191,2,0,2,0
lisa_gang_000_1_1.pst.54.xls,APRIL (17):R23,10,0,7,0
vkaminski_000_1_1_1.pst.140.xls,cif deals:AT11,4,0,2,0
sally_beck_000_1_1_1_1.pst.298.xls,Mgmt Summary:I15,19,0,16,0
cooper_richey_000_1_1.pst.21.xls,Sheet1:I18,3,0,3,0
richard_shapiro_000_1_1.pst.160.xls,Sheet1:D14,5,1,3,1
daren_farmer_001_1_1.pst.843.xls,Feb:C149,18,0,14,0
phillip_m_love_000_1_1.pst.102.xls,Sheet2:B9,1,0,1,0
daren_farmer_001_1_1.pst.1076.xls,Feb 00:D7,1,0,1,0
sara_shackleton_000_1_2.pst.352.xls,Commission Schedule:H11,1,0,1,0
scott_neal_000_1_1.pst.981.xls,unvested:E8,37,0,21,0
mary_fischer_000_1_1.pst.374.xls,Quebecor 5 @ 60 mos:C3,6,0,3,0
stacey_white_000_1_1.pst.34.xls,Sheet1:F368,7,0,7,0
sally_beck_000_1_1_1_1.pst.227.xls,1999:L7,17,0,7,0
bill_williams_iii_000_1_1.pst.13.xls,6-19:U9,3,0,2,0
lynn_blair_000_1_1.pst.170.xls,OCT:D16,8,0,4,0
darrell_schoolcraft_000_1_1_1.pst.741.xls,NGPL:I11,4,0,4,0
larry_campbell_000_1_1.pst.11.xls,ENRON 7400:C64,4,0,4,0
chris_germany_000_1_1_1.pst.138.xls,CGAS:H6,33,0,32,0
sally_beck_000_1_1_1_1.pst.212.xls,PHYSICAL:H11,5,0,4,0
monika_causholli_000_1_1.pst.60.xls,Sheet1:AD6,0,0,0,0
lisa_gang_000_1_1.pst.265.xls,Scheduling:AJ5,0,0,0,0
daren_farmer_001_1_1.pst.1176.xls,GEPL:D15,2,0,2,0
john_lavorato_001_1_1_1.pst.6.xls,Sheet1:F5,2,0,2,0
phillip_m_love_000_1_1.pst.117.xls,Sithe:T26,7,0,7,0
chris_germany_000_1_1_1.pst.151.xls,Dec 7:L14,36,0,24,0
michelle_lokay_000_1_2_1.pst.233.xls,Pipeline Benchmark:F9,317,5,194,6
john_griffith_000_1_1.pst.163.xls,Data:C6,25,0,19,0
phillip_allen_000_1_1.pst.649.xls,Sheet2:B1,41,1,36,1
chris_dorland_000_1_1_1.pst.22.xls,Final MTM:A3,109,2,81,2
tracy_geaccone_000_1_1.pst.344.xls,ETS:F16,39,0,19,0
kevin_presto_000_1_1.pst.197.xls,Sheet1:A8,1,0,1,0
phillip_allen_001_1_1.pst.388.xls,Total Cash Flow:I3,6,0,6,0
diana_scholtes_000_1_1.pst.7.xls,East by Counterparty:V84,1,0,1,0
richard_sanders_000_1_1_1.pst.2.xls,Flash:C29,13,0,13,0
kevin_presto_000_1_1.pst.16.xls,MAIN:U19,221,12,9,12
larry_campbell_000_1_1.pst.227.xls,enginePTE:C13,23,0,6,0
kevin_presto_000_1_1.pst.211.xls,All Plants:A11,23,0,12,0
rick_buy_000_1_2_1.pst.110.xls,A Amort:C9,207,1,81,1
lynn_blair_000_1_1.pst.157.xls,Oct. 13 & 14:D3,13,0,13,0
darrell_schoolcraft_000_1_1_1.pst.556.xls,Sheet1:D13,2,0,1,0
tracy_geaccone_000_1_1.pst.444.xls,9912:J12,14,0,11,0
judy_townsend_000_1_1.pst.43.xls,May'01:B4,5,0,5,0
kevin_presto_000_1_1.pst.297.xls,NPCC:H11,2,0,2,0
kay_mann_000_1_1.pst.16.xls,Contract Payment Summary:D5,5,0,5,0
joe_parks_000_1_1.pst.382.xls,available capacity:B29,2,0,2,0
kevin_presto_000_1_1.pst.126.xls,NPCC:H11,2,0,2,0
joe_parks_000_1_1.pst.211.xls,Jan 01 trial:AW14,13,0,13,0
phillip_allen_000_1_1.pst.115.xls,Sheet1:C13,7,0,6,0
louise_kitchen_001_1_1_1.pst.330.xls,Sheet4:C82,1,0,1,0
hunter_shively_000_1_1.pst.221.xls,Analyst:D3,1,0,1,0
joe_parks_000_1_1.pst.180.xls,Sheet1:C5,1,0,1,0
chris_germany_000_1_2.pst.213.xls,available capacity:B29,2,0,2,0
mary_fischer_000_1_1.pst.456.xls,RETAIL4:C31,21,0,11,0
lindy_donoho_000_1_1_1.pst.114.xls,Capital Project:C5,817,8,55,9
lisa_gang_000_1_1.pst.129.xls,EES-Schedule day 1:AA12,0,0,0,0
peter_keavey_000_1_1.pst.122.xls,Sheet1:C19,5,0,5,0
mark_whitt_000_1_1.pst.126.xls,Summary:G28,6,1,4,1
joe_parks_000_1_1.pst.407.xls,Apr 2002:C17,5,0,4,0
lisa_gang_000_1_1.pst.226.xls,Scheduling:AJ5,0,0,0,0
mary_fischer_000_1_1.pst.359.xls,Feb:I18,6,0,5,0
richard_sanders_000_1_1_1.pst.67.xls,Int Inc calc after WO:N30,199,1,62,1
dutch_quigley_000_1_1.pst.289.xls,John Swap Book - NG-PRICE:F71,1,0,1,0
lisa_gang_000_1_1.pst.96.xls,LOSSES:C16,3,0,2,0
monique_sanchez_000_1_1.pst.18.xls,Sheet1:B20,1,0,1,0
phillip_allen_000_1_1.pst.212.xls,NYMEX:A13,1,0,1,0
kenneth_lay_000_1_1_1_1.pst.36.xls,MLP's:E28,5,0,5,0
benjamin_rogers_001_1_1.pst.136.xls,Stratus Report:A15,129,3,9,3
jay_reitmeyer_000_1_1.pst.222.xls,PowerPrices:BR5,10,0,10,0
jonathan_mckay_000_1_1.pst.23.xls,TETCO_TRANSCO:F38,729,5,638,5
jim_schwieger_000_1_1.pst.191.xls,Sheet1:G35,5,0,5,0
phillip_allen_000_1_1.pst.178.xls,utility:T4,1,0,1,0
chris_germany_001_1_1.pst.111.xls,Sheet1:F14,7,1,6,1
don_baughman_000_1_1.pst.167.xls,Sheet1:C20,37,0,17,0
daren_farmer_002_1_1.pst.28.xls,Offshore- S. Tx- Arklatex- G.C.:C51,10,1,6,1
kim_ward_000_1_2.pst.178.xls,Profile Data:X10,3,0,3,0
benjamin_rogers_001_1_1.pst.152.xls,Depreciation:Z46,345,5,30,5
lindy_donoho_000_1_1_1.pst.130.xls,Sheet1:AB6,0,0,0,0
mark_haedicke_000_1_2.pst.19.xls,ENA & INSIDE ONLY:K7,6,0,4,0
kimberly_watson_000_1_1.pst.36.xls,Socal-Avg:D8,1,0,1,0
vkaminski_000_1_1_1.pst.293.xls,Sheet1:W15,1,0,1,0
scott_neal_000_1_1.pst.259.xls,Sheet1:L48,72,1,51,1
phillip_m_love_000_1_1.pst.108.xls,Orig Sched:N17,5,0,4,0
john_lavorato_001_1_1_1.pst.100.xls,ENA:S19,7,0,7,0
chris_germany_000_1_2.pst.63.xls,Est Cash Flow:E12,5,1,4,1
jeffrey_a_shankman_000_1_2.pst.211.xls,Medium-Large Commercial (AB265):P60,63,0,24,0
chris_germany_000_1_2.pst.1154.xls,Ces Retail:J1,55,0,51,0
diana_scholtes_000_1_1.pst.72.xls,June:K84,2,0,2,0
phillip_allen_001_1_1.pst.408.xls,Sheet1:C18,5,0,4,0
paul_y'barbo_000_1_1.pst.23.xls,LNG:J4,101,1,64,2
errol_mclaughlin_jr_000_1_1.pst.10.xls,ACCRUAL:I18,5,0,5,0
darrell_schoolcraft_000_1_1_1.pst.653.xls,Sheet1:F27,3,0,3,0
benjamin_rogers_001_1_1.pst.127.xls,Debt:B32,577,6,65,6
sally_beck_000_1_1_1_1.pst.218.xls,Hotlist - Identified :Q27,4,0,4,0
louise_kitchen_000_1_1_1_1.pst.290.xls,Owner:J146,12,0,12,0
scott_neal_000_1_1.pst.998.xls,unvested:E8,37,0,21,0
chris_germany_000_1_1_1.pst.83.xls,February 2000:I40,1,0,1,0
scott_neal_000_1_1.pst.19.xls,Sheet1:L48,72,0,51,0
kevin_presto_000_1_1.pst.253.xls,NPCC:H11,2,0,2,0
sally_beck_001_1_1_1_1.pst.406.xls,Sheet1:D38,3,0,3,0
frank_ermis_000_1_1.pst.77.xls,PowerPrices:BR5,10,0,10,0
andy_zipper_000_1_1.pst.85.xls,TRANSACTIONSUMMARYREPORT -1:N4780,4,0,3,0
lindy_donoho_000_1_1_1.pst.258.xls,Calculations:B5,108,1,95,1
jonathan_mckay_001_1_1.pst.189.xls,quotes:V106,1,0,1,0
dutch_quigley_000_1_1.pst.226.xls,LDC-E:B6,1,0,1,0
barry_tycholiz_000_1_1.pst.13.xls,Retention Payment Scenerio:D5,14,1,4,1
john_forney_000_1_1.pst.37.xls,Sheet1:Q5,2,0,2,0
andrea_ring_000_1_1.pst.41.xls,Aug-2001:B7,12,1,10,1
lisa_gang_000_1_1.pst.138.xls,Hourly Excess :A3,20,0,7,0
scott_neal_000_1_1.pst.300.xls,AGA Storage:G320,1,0,1,0
james_steffes_000_1_1.pst.193.xls,Detail:V7,3,0,3,0
lindy_donoho_000_1_1_1.pst.123.xls,SJ by Month:H28,108,5,108,5
phillip_allen_000_1_1.pst.124.xls,UCost Final:W7,268,4,158,4
frank_ermis_000_1_1.pst.184.xls,PowerPrices:BR5,10,0,10,0
phillip_allen_000_1_1.pst.15.xls,riddle:D3,156,1,28,1
sally_beck_000_1_1_1_1.pst.308.xls,Hotlist - Identified :Q49,4,0,4,0
phillip_allen_000_1_1.pst.203.xls,weekly:F16,9,0,7,0
