fileName,Max Dep Ref,GraphModifyTime
SAM-0.1 OR30x100-0.75_9 dataset analysis.xlsx,State026:B88,0
fwdhistperu.xlsx,Hoja2:D1,0
COMPRAS DE 11 SUR JULIO 2012.xlsx,MAYO 2012:CS9,0
monitoring_rebio_2020_05_11.xlsx,ISC:J3725,0
data processingfn.xlsx,VA:C4,1
KickStarterBook.xlsx,Bonus:D5,0
VIL-2018-09.xlsx,6:AP32,0
I&A FY18 Raw Data Template.xlsx,REQUIRED Raw Data - Times:I66361,1
covid-19-raw-data-2-12-2021.xlsx,TestingByDate (Test Date):C3,0
jonathan_mckay__16845__NYMarket0108.xlsx,TETCO_TRANSCO:AA86,0
StarterBook-HW1.xlsx,Goal Outcomes:C11,0
StarterBook-Solution.xlsx,Bonus:B12,0
数据库.xlsx,辅材:M2,42
4583.xlsx,シート7:A3,0
aqi 2.xlsx,filled data:N7555,9
Practiceproject_2.xlsx,Dashboard_Prep:A356245,0
销售提成工资核算系统（按金额提成）.xlsx,个人销售明细查询表:H42,0
Excel - StarterBook_Booth.xlsx,Dataset:E2724,0
real work solution.xlsx,Al Bundy:C14971,1
NHL 2011-12.xlsx,SkaterStats:S575,1
4.11.+Practical+example.+Confidence+intervals_lesson.xlsx,Al Bundy:C14970,1
blocc2.91 18th Feb 01_29.xlsx,Growth:B3,0
cp_v_ac.xlsx,raise_vs_check:A2,8
Model Input Document Satisloh V1.2 4TX- CPQ.xlsx,Configuration:A6,0
summary (Autosaved).xlsx,FB:AA2,0
Situk 1988-2021 95%_MissFill_13_Jan_2022.xlsx,WhatWasMissed_4Day:U118,0
152 - 155 - 15.xlsx,NXT:C92,0
2012.b.xlsx,2012.b:D2114,1
AdmiralHome_Codes.xlsx,occupation codes:B823,0
3C LT AutomationModel.xlsx,Work:G282,3
2010 Chat 18xx Tourney Scoring Workbook.xlsx,Score:S90,0
g9jdxseks2.06.2018.xlsx,例:D922,0
SAM-0.02 OR5x100-0.25_1 dataset analysis.xlsx,State026:B66,0
W6_V4 ReportFilters.xlsx,Orders:Q469,0
BAU Amt Spent on Bldg Components.xlsx,Residential:D7,0
wide.xlsx,Sheet1:A1,0
English_Hindi.xlsx,new:C1332,1
考勤登记表2015年7月.xlsx,门禁:F2415,0
(Master) COVID_LHA_CHSA_Data.xlsx,CHSA:D6675,0
SAM-0.02 OR10x100-0.75_1 dataset analysis.xlsx,State026:B44,0
Fact2Sheet_Corona_20200630.xlsx,7_Average_Fat:DK66,0
knock_vertical.xlsx,data:J24,8
BC  KQKD T12.2017 BIÊN HÒA.xlsx,BKE:F18,14
Day3.xlsx,P1:E2,23
16_07_fixed_many_combined.xlsx,computer_lab2pc15:A388238,0
zn一分钟数据.xlsx,Sheet1:D425,1
CensusIncomeWithSample.xlsx,Sheet1:D7,0
Data_Analysis_Part_3.xlsx,brillBaseline_ELL_ELL:B1024,0
7980.xlsx,シート7:A3,0
FM_Excel Homework.xlsx,Bonus:D7,0
whatsapp_edit.xlsx,whatsapp_edit:A3980,1
工作簿1-20181122140451041.xlsx,不良明细:CBJ5,0
BIM_물량집계 자동화 산출기준표_rC(20210809).xlsx,Gutters:AY355,0
Stone - Chargeback Challenge.xlsx,Dados:B71274,0
工作簿1-20181122161459097.xlsx,不良明细:CBJ5,0
LAUNCH_MESpcport_Revenue_MC.xlsx,Maine Spaceport Rev. Projection:E8,1
dang ky kh.xlsx,CHINH SUA TTKH:N11,0
Solution_DataToClean - Kaggle.xlsx,Solution_DataToClean - Kaggle:B2,8
monitoring_v4_2020-04-07.xlsx,Sheet1:D14953,0
Fact2Sheet_Corona_20200626.xlsx,7_Average_Fat:DK66,0
đơn hàng.xlsx,03-04:A133,1
blocc2.91 10th Mar 13_37.xlsx,LocationAdj:K22,0
ExcelHomework.xlsx,Bonus %Success vs Amount:B3,0
Automation_excel_work.xlsx,재정렬-회전변환:H5,0
勃泰增建廠房.xlsx,估算:T4081,0
2.01_-_high_risk.xlsx,Smelter List:G1169,0
POWER POINT.xlsx,2:F40,0
Tio Cash Master 0150 Factors.xlsx,0158 Test All With Mod:J3,18
PredictingaBankingCustomer.xlsx,Testdata:U5340,0
Start Year Capacities.xlsx,Form 860 2018:F273,0
BOM_Formula_final.xlsx,Sheet1:A10,0
Ias34Ep.xlsx,LNM34EP－複製 (2):D11069,1
Kick Starter Dataset Breakdown.xlsx,Bonus 1:C4,0
Calculations.eng.xlsx,Distance heading target _octave:O1,0
표점_계산기_배포용_Beta_version.xlsx,표점 계산기:BZ7,0
final assessment.xlsx,Data:S61,0
2019-06-15-0811_empty_racir.xlsx,Measurements:C13,0
工作簿1-20181122160355407.xlsx,不良明细:CBJ5,0
bd_perfiles_7M_plateau.xlsx,bd_perfil:D444,0
viz.xlsx,viz:G12899,1
relacao_geral_-_vodanet_-_17-04-2013.xlsx,Faturamento:H391,5
GESTION_DE_LLAMADAS_BASE_58709_AL_28-11.xlsx,Hoja2:A6,0
Gilchrist & Cowan 2014_Experiment 1 data.xlsx,Raw Data_Experiment1:F862,1
SAM-0.2 OR5x100-0.25_9 dataset analysis.xlsx,State026:B66,0
metro.xlsx,Sheet7:A2,0
caldata.xlsx,Analysis for cur32:C3049,0
211018 BTC 2012년부터 변동성 돌파 확인.xlsx,Sheet1:U60,1
dataset_emotion3_ver2.xlsx,Sheet1:B9624,0
❤考勤登记表2015年9月 更新.xlsx,门禁:G1454,1
1_Clean_Original_Intersection_Car_only.xlsx,Crossing-by_DRM2403:H19452,1
skips_pop_2019.xlsx,skips_pop_2019:D46975,0
poisson calc_20212022_olddata.xlsx,fixture:AY148,0
Marseille entrées 1762.xlsx,Sortie:K97,0
测试-30000.xlsx,Sheet2:A1,80
工作簿1-20181122143030504.xlsx,不良明细:CBJ5,0
30380.xlsx,11-04-19:D11,0
30daysback-answer.xlsx,result:A1761,0
Test_01.xlsx,Diagramme:V400,0
benchmark_AMP_models.xlsx,calculation_main:C9,0
СВОДНАЯ_ТАБЛИЦА_ДАННЫХ_2.xlsx,по неделям:I146,1
Datos municipios.xlsx,tam&dens-mun:A3896,0
工作簿1 - 副本-20181126093926001.xlsx,不良明细:CBJ5,0
subset3-tally.xlsx,tally:C2820,1
blocc2.91 10th Mar 06_25.xlsx,LocationAdj:K12,0
Excel-Challenge HW.xlsx,Dataset:E1040,0
Ventas mar 2020.xlsx,Ventas marzo 2020:L250,0
1801-1820班高一期考（2）成绩统计表20190708.xlsx,总表:G942,0
SAM-0.2 OR5x100-0.50_6 dataset analysis.xlsx,State026:B66,0
StarterBook-Excel-Homework (version 1).xlsx,Kickstarter Table:E539,0
W23703-118.xlsx,Sheet1:E2,0
052018_Performance vs Target tracking_ENT.xlsx,Playback:AU19,1
VIL-2014-07.xlsx,JULY 22:Q10,0
工作簿1 - 副本-20181123111830856.xlsx,不良明细:CBJ5,0
ACL_bleu_abs-sysA-wstA_con_stem_stop.xlsx,BLEU-2:H90,0
relacao_geral_-_vodanet_-_08-04-2014.xlsx,Anatel:N1213,1
Plotting_data.xlsx,Sheet2:P2640,0
Kickstarter_Challenge_submit.xlsx,Outcome Based on Goals:B3,1
Sample - Superstore_NovikovAV.xlsx,Orders:R7962,1
GIS开挖区域.xlsx,路线:A113,0
ipl_batting (2).xlsx,ipl_batting:A894,0
NCSP Lat.xlsx,Taul1:C4495,1
Dataset 1 - RAWS and Veer and Upflow - 01.xlsx,Levels:C2,1
experiment results.xlsx,routers_data_process:M201,1
5C4-005-A Minex 2015-10-21 Noise Charts 1-18GHz.xlsx,X1:E13,13
teeeest.xlsx,18:B5,8
evaluate_score_Model_seq2seq_attention.xlsx,Sheet1:U1,1
设计思考.xlsx,三国志参考:Z7,2
pin-BARNES.out-none-Thu-Jul-11-10-53-18-2013--.xlsx,pin-BARNES.out-none-Thu-Jul-11-:B25,0
VIL-2015-02.xlsx,FEB 7:Q10,0
8c20-1.xlsx,Q890:F2,0
قلعة-سنان.xlsx,المشاريع:A3,2
St. Vincent Mercy Hospital.xlsx,CPT:H874,0
Movable.exclosure.data.RAW.xlsx,Exclosure.data.RAW:BC346,0
2019-06-15-0826_cyperidium_japonicum.xlsx,Measurements:E13,0
933b1e1d-a18e-435e-85ab-621f0be9d323.xlsx,Sheet1:AY5317,0
W1GS66030-10.xlsx,Sheet1:E3,0
emissions_reduction_master_sheet.xlsx,RegAgg:A59,1
HistoricalQuotes.xlsx,Zions10Years:B907,0
صفاقس.xlsx,المشاريع:A3,2
detil_pengasuhan.xlsx,detil_pengasuhan:A2,9
Model Input Document Satisloh V1.2 3BX- CPQ.xlsx,Configuration:A6,0
data-1-1-3-StarterBook2nd go 2.xlsx,Descriptive Statistics Plays:B5,0
nl2019_wind_inland.xlsx,Onshore:B8764,0
myFile.xlsx,allresults:B34380,1
AirQualityUCI3.xlsx,AirQualityUCI:A1215,0
AirportIq5010_export_1614978942044.xlsx,data:B19393,1
SchedulamaticJulyB.xlsx,Classes:F123,0
Bank Term Deposit Subscription Report.xlsx,Report:C294,0
Sequoyah_Coopers Excel Homework 1.xlsx,Sheet1:E4114,1
naiveBayesFinal.xlsx,Bayes Theorem:P5481,1
SYNTHESE UKRAINE 2016 V30 11 2017.xlsx,Donetsk:P229,5
kickstarter1.xlsx,Outcomes Based on Goals:D5,0
GRE - Hubbart Elementary_Threecocalcs 0_5_2.xlsx,int. presets cp_5d+wd:C128,1
resultats.xlsx,test:E3638,0
WebAssembly Security.xlsx,Developer-Relations by Category:B9,0
REPORT T06 - 2018.xlsx,Rpt:CH355,2
controle-de-estoque.xlsx,Saidas:A342,0
msme_data_with_notes.xlsx,Kenya:C90,0
VIL-2016-08.xlsx,AUG 26:Q15,0
bdflows.xlsx,annual_baseflowdominent:J6917,0
Whatsapp reporting database v0.xlsx,Sheet1:D706,0
pollutionData204273.xlsx,pollutionData204273.csv:A7,6
REMISIONES-- E N E R O         --- 2 0 1 6.xlsx,REM OBRADOR :D112,9
InvestorsReport-JetTokenIncorporated-20200927144102.xlsx,Active Investors:L5906,1
data-1-1-3-StarterBook_git.xlsx,Failed US Photobooks:D7,0
Community Crime 2016.xlsx,2016:AF1,0
Final DZ Data - Feb 19.xlsx,Labels:C3999,0
HotOcall_latencies_in_cycles.xlsx,HotOcall_latencies_in_cycles:A1033055,1
6 - Formatting and Styles.xlsx,Sales 2015 Before:J1,0
task_info_data.xlsx,文本:K2,509
HW3-TeamSchedules.xlsx,HW3-TeamSchedules:B209,0
pwt90_NA.xlsx,Data:C8504,0
spread_noquest_4_processing.xlsx,1_processing_time:D2088,1
工作簿1-20181122112157392.xlsx,不良明细:CBJ5,0
benjamin_rogers__1161__2000 Weekly Report - 0912.xlsx,Wheatland:AD66,0
ASSEGID GEBEYEHU.xlsx,Sheet5:C9,0
nkn_v_3-29.xlsx,konstrukce - stavebni cast:AC33,3
‘’‘00-5 .xlsx,Load-Displacement:D542585,0
Opilio_ActualVsCalculatedWeight.xlsx,CRAB.OPILIO_ACTUAL_WEIGHT:P2,1
VET_rsi_with_ema.xlsx,15m:H6,0
10k_oper_energy.xlsx,op_carbon:A5,0
07-13 vRC8.3.xlsx,22:B17,1
ANEXO_16A_KARU_20210331_163622.xlsx,Creditos:I42,2
2.01_-_green.xlsx,Smelter List:G1169,0
andy_zipper__166__DYNEGY-ICE VOL Apr10.xlsx,DD-ENA:F79,0
全家台中盟立自動Auto.xlsx,估算:T4081,1
_BUDGET.xlsx,Measured TV:E3,9
malwarevsGPInfo_5.xlsx,GP:F18617,1
verivarsplot1.xlsx,verivarsplot1:Y3961,1
1. StarterBook_James (1).xlsx,Bonus:C9,0
a6pt6hmzr8.06.2018.xlsx,例:D922,0
Duka_budget.xlsx,Revenue- Pricing:C2,0
human_validation_form.xlsx,VLookup Title:B42,0
bluff-lake.xlsx,wood stork:A68417,0
GL_Driver_Safety_Report_ferguson_20211018_084228.xlsx,Report:C6,0
BLD Alg Repertoire.xlsx,Ufr Drill :T6,0
CarSalesDataForReportsForRibbon.xlsx,DateDimension:A999,1
2019-03-11-0854_nee_site4.xlsx,Measurements:D11,0
Kickstarter Campaign Analysis.xlsx,Raw Data:E3606,1
แบบฟอร์มรายการยา.xlsx,รายการยา:A25156,0
StarterBook_ra.xlsx,Goal:B12,0
szkoła.xlsx,6.3:F3,0
2019-05-16-1007_berberis_darwinii (1).xlsx,Measurements:E13,0
圆通物流9月费用结算表.xlsx,圆通全网结算明细:H134,0
Marseille - 1741--Exports.xlsx,Feuil1:K550,0
Tel Aviv.xlsx,הוצאות (2):I2929,0
TABLEAUX 2 .xlsx,DIC - Decennie:B8591,1
В06УН_01_20160105 full.xlsx,Фильтр. Сигналы2:H2,1
SAM-0.1 OR10x100-0.75_4 dataset analysis.xlsx,State026:B44,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B30%2BSeptember%2B2021.xlsx,Table 4 - Delayed Discharges:B347946,0
Supplementary Table 8 - DiffBind HDSigDB Overlap.xlsx,ActiveMotif_ChIPSeq.HDSigDB_enr:G9785,1
7238.xlsx,シート7:A3,0
사업자 현황(2020년 10월 100대 생활업종).xlsx,지역별 업종검색:O26,0
工作簿1 - 副本-20181124101752744.xlsx,不良明细:CBJ5,0
2019-05-23-1011_fritillaria_imperialis.xlsx,Measurements:C13,0
S3 Matches.xlsx,Match35:W3,0
Telecom Data Answer Key.xlsx,SUMIFS:D22,0
W6_V3 GroupSortFilter Soln.xlsx,Orders:Q390,0
1_h_prim_todo.xlsx,Ej.4 (Unido):DO85,0
covid-19-raw-data-2-6-2021.xlsx,TestingByDate (Test Date):G3,0
A00282.PP0053.TP05.PA048.D20150504.xlsx,FLUXO CRI:C8,0
W22704-19.xlsx,Sheet1:E2,0
3.17. Practical example. Confidence intervals_exercise_solution.xlsx,Al Bundy:C14972,1
데이터랩_퍼스널컬러_전체기간.xlsx,성별_수식:D908,11
工作簿1 - 副本-20181123111444161.xlsx,不良明细:CBJ5,0
Correlation_t.xlsx,Sheet10:C4289,1
healthcare-dataset-stroke-data.xlsx,healthcare-dataset-stroke-data:K683,0
datosFinal.xlsx,precios:F396,0
102_个别报表_2019年度_天禾软件_V0.1.xlsx,未审报表分析:F42,0
benjamin_rogers__1049__Consolidated 6 Peaker-051800-PE.xlsx,Depreciation:Z54,0
maps_source_file_comparison.xlsx,StatsAll:B841,0
Weekly-covid-admissions-and-beds-publication-210819.xlsx,Adult G&A Bed Occupied NonCOVID:B660,0
template_DRE.xlsx,Curva ABC - Vendas:AF77,0
SurEau_para-refqqq.xlsx,Fractal shoot:B10,2
final_ - Copy.xlsx,Sheet1:M2,1
eight-centuries-of-global-real-interest-rates-r-g-and-the-suprasecular-decline-1311-2018-data.xlsx,VII. Neg. rates freq.- 1313- :I595,0
Excel Case Assignment.xlsx,Data:P1268,0
ResultsNew1.xlsx,Correlation:DJ242,0
midterm.xlsx,Ex 2 - location Table:A2,8
50. Practical example. Confidence intervals_exercise_solution.xlsx,Al Bundy:C14972,1
2019-05-16-0804_crinodendron_hookerianum.xlsx,Measurements:C13,0
Costo y Presupuesto - Barns Final version.xlsx,BarnS+Baño-Decra:D34,0
john_zufferli__16746__EOL_Enpower_deals.xlsx,DATA:F1946,0
Apr 2021 - Cord Cutting Wizard - Public.xlsx,Analysis:S20,0
仪器信息-20170331(简).xlsx,仪器信息0331:Y404,0
قبلاط.xlsx,المشاريع:A3,2
Fact2Sheet_Corona_20200624.xlsx,7_Average_Fat:DK66,1
记录表2019-20190419.xlsx,03:F11,0
R410A and R290 satCurve.xlsx,Sheet1:N360,0
DataClassSmellRelationAnalysisOfkeras.xlsx,Sheet1:H10,0
File 13 CrUMI_comb.xlsx,File 8 CrUMI_comb:C63,1
Census2011-ConstituencyProfile-uk.xlsx,KS201D:H596,0
MongoOrders.xlsx,MongoOrders:A463,0
Nashville.gov_-_Top_500_Monthly_Searches.xlsx,Nashville.gov_-_Top_500_Monthly:D232,1
expoente_de_hurst.xlsx,BVSP_HURST_15_Regressao:AC18,0
NAU San Francisco Parking Garage Meter Data.xlsx,Interval Data:B25625,1
工作簿1-20181122124418688.xlsx,不良明细:CBJ5,0
20200505_pval6_geneNames_junzli.xlsx,pval6_geneNames:F9402,0
Presup.Ventas.Año x Vendedor-OK.xlsx,Presup_Mes_Bosch:D35,0
report1.xlsx,Sheet1:Z141,0
0.11980167176565-1-Administrador-2021-04-08-2. Subsidios.xlsx,SAC:N1773,0
airplane_order_train——gai.xlsx,Sheet4:G490,1
Shanghai.xlsx,Overall:C42,0
Project 2 - DATA PREP-2.xlsx,Copy of DataExport_2020:I141,1
vote22.xlsx,expb (1):Z10611,0
ewembi_v_erainterim.xlsx,ewembi:A633,0
سليمان.xlsx,المشاريع:A3,2
peru-population-2020-inei.xlsx,PIRAMIDE:F11,0
USF Platform SQL Scripts - ALL URLS - 07.07.17.xlsx,RUN FIRST:P2,0
ERT Schlumberger Transformation from ZZ to Res2D Updated09112020.xlsx,File Creation:V4,0
SAM-0.02 OR30x100-0.75_6 dataset analysis.xlsx,State026:B88,0
DMS(Data Matching Schedule)_R0(Seq1-2).xlsx,Gutters:AB86,0
serverOutput_020.xlsx,serverOutput_020:B1907,1
2019-06-22-0827_stachyurus_chinensis.xlsx,Measurements:E13,0
Chicago Time Series.xlsx,SES:B2,0
RESULTADOS-OFICIALES-PRIMERA-CIRCUNSCRIPCION-SENATORIAL.xlsx,DETERMINACION:B12,0
2019-06-11-0854_morus_australis.xlsx,Measurements:C13,0
positive and negative terms.xlsx,Sheet1:I4616,1
Flash Report.xlsx,Client Activity Input:T10,1
3.17.Practical-example.Confidence-intervals-exercise-solution.xlsx,Al Bundy:C14972,0
UCI_bank_marketing.xlsx,DAILY RANGE:C4,0
RaveJump2-R94.xlsx,Base Game:R2,1
2021-06 Cleaned.xlsx,202106-divvy-tripdata:C37203,1
201901角焊缝试验尺寸测量.xlsx,断后测量 new:A24,0
EON GAS - Copy (3).xlsx,RHT Rates:Z5,0
Schneider Equivalent Point Map.xlsx,Logical Map by Type:F200,6
mike_grigsby__27934__HS_WESTall1025.xlsx,Months:F4,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127163450331.xlsx,不良明细:LI5,0
bensu_matb_033015.121623_nooutliers.xlsx,test_w_tracker_matb.csv:C453,0
Kickstarter Success Analysis.xlsx,Data:E787,0
TableMath04.xlsx,二色高牌:A1,3
Mayacalibration__2014a.xlsx,data:J20,0
2019-02-20-0659_site2a_aq.xlsx,Measurements:B11,0
BACM Annex A.xlsx,Sheet1:BC155,1
data-1-1-3-StarterBook P1.xlsx,Kickstarter:D385,0
Unit1 homework aa.xlsx,Bonus:C32,0
LSA_Excel Homework_StarterBook.xlsx,Bonus:D6,0
Vgas.xlsx,Cortante:F30490,1
RETURN_stream_i_jAUGUST.xlsx,calc_b&h:AJ2,12
Day 4 High-Entropy Passphrases.xlsx,Day4Part2:GB28,1
Sample_Libreview_forCoding.xlsx,Sample_Libreview_forCoding:C3983,1
110_个别报表_2019年度_润港化工_V0.1.xlsx,未审报表分析:F51,0
sample_100_eval.xlsx,all:A5068,0
BBG_Security_Application_User_List_v5_10.xlsx,Position:BF5,1
01 FT EG2021_v07.xlsx,DISTITOS SEA:J15,0
ISBN_2013.xlsx,2013:F9956,1
2019 WGWIDE hom SCO exchange format demersal fleet discards 2018 data.xlsx,length VIa:A10,0
tori_kuykendall__40083__DailyPrices.xlsx,Sheet1:C1,15
error-apportionment.xlsx,CSs and Loads:C19,3
ListaIssueTratada.xlsx,Plan2:B709,0
iTradeWin_CH(CrossBrowser)_Test Report_.xlsx,Summary:B11,0
200729_EngineStudsTighteningTorqueR09.xlsx,Monocoque:D88,0
Apps_2017_18.xlsx,Initial Pop - TEST OPT:I5560,0
bikeshare-completed.xlsx,bikeshare-hour:B11401,1
sample-log-01.xlsx,DATA01:X3217,1
（总表）大化二中在校生疫苗接种摸底排查登记表.xlsx,高一高二高三已打:D4596,0
202101 AoC.xlsx,Sheet1:B1629,1
benjamin_rogers__1054__Consolidated 6 Peaker-062000.xlsx,Depreciation:Z47,0
Nashville_Cemetery_Age_OF_DEATH.xlsx,Historic_Nashville_City_Cemeter:B13152,1
策略分析_20160710_800K.xlsx,總體策略合併統計:B32,1
VIL-2015-11.xlsx,NOV 1:Q10,0
Machine1TrOWLClassification.xlsx,Prediction Results:B104,0
VT_EUReg_IND_V1p7.xlsx,IAL ICU INF:F193,1
mike_grigsby__27862__HS_WESTall1115.xlsx,Months:F4,0
standard_deviation_full.xlsx,Sheet1:AA2,0
W02-V05-Absolute Cell Refs.xlsx,Sales 2016:D7,0
vicon_xbee_trial_210721.xlsx,Sheet4:K10,0
全家台中盟立自動Cut.xlsx,估算:L1088,0
Mushroom-RandomTarget-ExpDataFile-Analysis-11 April 2021.xlsx,Capability:A9,1
Deliverable 1.xlsx,Kickstarter_Challenge:J2106,0
DescriptionVI & HS Code 2018_rev06 - Copy.xlsx,Master-HSCode-VI:A2,8
SitP3.xlsx,Worksheet:AZ17,0
W02-V04-Average Max Min Soln.xlsx,Sales 2016:B12,0
BookFlightpersons.xlsx,persons:D26531,0
HW 1-Rafael de Mendonca-Workbook.xlsx,Data:N3323,1
GCS-MT-12.xlsx,Consolidado pendientes:B9,7
VijaySaxenaHW_16jun2018.xlsx,Sheet5:A4,0
GPBUSD_EURGPB_EURUSD_19890627_20190225_1D.xlsx,GBPUSD_MP_20190226_204329:K4342,0
dailybriefingANALYSIS.xlsx,Speechonly:C184,0
Entrée Bayonne 1749-1780.xlsx,Entrées:M2660,1
ef56572934e65045f41571115f1fd689.xlsx,Fev:I468,0
EXCEL HW new.xlsx,Sheet1:E4030,0
RES_SLP_2012.xlsx,RES:D16485,1
2d_evaluation_template.xlsx,Rotated trajectory:D1291,1
Winsorizing_USURTOT.xlsx,2020-06-10:B104,0
rtd_profiles.xlsx,Jul 25:CJ37,0
Excel-Challenge-JB.xlsx,Sheet1 :E1779,0
Apuração RV Gerentes - Mensal_2019.03.17.xlsx,Apuração Preliminar:BP279,0
benjamin_rogers__1048__Consolidated 6 Peaker-051800-PE-1.xlsx,Depreciation:Z54,0
FTE´s - dciembre  2018.xlsx,NOV 30:B14,0
usdcad10min.xlsx,usdcad:E59453,0
工作簿1-20181122143030507.xlsx,不良明细:CBJ5,1
robin_rodrigue__33531__FTCan_Gas_Bench.xlsx,Sheet12:R702,0
10年交易计划 - 20181001.xlsx,10年计划-周:G1,1
Incendios forestales_consolidado.xlsx,consolidado:G8557,12
GF-FOR-025 Formato Evaluacion de Proveedores.xlsx,CALIFICACION PROVEEDORES:L2,3
robin_rodrigue__33369__FTCan_Gas_Bench.xlsx,Detail:I2252,0
QuantitativeInferenceProcedures.xlsx,Linear Regression:A2694,1
CL3.xlsx,Sheet30:B35,0
EITI dataset_3April2015.xlsx,Country-level:AH995,0
220112_FIRMACHAIN_Vesting_for_CSV(SAMPLE).xlsx,Work:AX1450,0
data-1-1-3-StarterBook Lasho.xlsx,Kickstarter:E258,0
WorkOrders_03.xlsx,Sheet1:I1188,0
SG_Excel_Hwk1.xlsx,Bonus:B4,0
regular_season_final.xlsx,Season Summary:B4,0
analisis de anotaciones duracion2.xlsx,Truco 2:E39,0
Stock Data VBA.xlsx,Bonus:C5,0
工作簿1-20181122155724428.xlsx,不良明细:CBJ5,1
Kickstarter Campaigns Analysis.xlsx,Launch Date Outcomes:A4,0
Anno 2017.xlsx,Prezzi-Prices:B5575,0
StudentData3.xlsx,PBEPME for tool tips:B38,0
Arduino - Music Script.xlsx,Eye of the Tiger_auto:Y2,2
CargoTrackingSystem_CallGraph.xlsx,Method:D406,0
relacao_geral_-_vodanet_-_29-08-2014.xlsx,Anatel:N1213,1
All_CIG.xlsx,MCTS:AB36,0
output_combined.xlsx,Ensemble weekend:B2425,0
Telco_customer_churn_services.xlsx,Telco_Churn:AB232,0
jane_tholt__13055__June 12 With SOH Upgrade But No EOC Advantage.xlsx,Assign To West Contracts:CI10,1
股票筹码研究20210714.xlsx,消费:C56,0
TP_RR_Équipe_2.xlsx,Table de mortalité H:B4,0
oesolver.xlsx,Sheet1:V321,1
全家台中盟立自動.xlsx,估算:N3309,1
Analyze NYSE Data.xlsx,Scenario Forecast:E5,0
Deducción Arrendamiento.xlsx,base_trabajo:J23945,0
191001_선물데이터_1틱.xlsx,풋매매_상방돌파:B10,1
FD6900.xlsx,FD6900:E5993,1
beerDB05.02_10.11.xlsx,beerDB05.02_10.11.csv:R5820,1
SAM-0.2 OR30x100-0.25_8 dataset analysis.xlsx,State026:B88,0
RBIForAutomation_0001_RBIndia-LR_20161001.RBI.xlsx,LR-Part A1:G46,0
Monthly Data.xlsx,Sheet3:O4120,1
data_stinkBug_2018-2019.xlsx,9 DE JULIO:E964,4
Notif.xlsx,All Notifications_2010-2016:V16637,1
VIL-2018-04.xlsx,APR 20:S29,0
CFB_2011_2018.xlsx,2018:C79,0
Marseille entrées 1766.xlsx,Sortie:K97,0
energy_output_array_30min.xlsx,energy_output_array_30min:D12937,0
Kickstarter_Challenge_Azcona_Pablo.xlsx,Outcomes Based on Goals:B2,0
SAM-0.2 OR10x100-0.25_6 dataset analysis.xlsx,State026:B44,0
2019-05-31-0818_empty_racir.xlsx,Measurements:E13,0
measles.xlsx,solution:A15,8
rivers_analysis.xlsx,sewage rivers YOY:G347365,0
TP1.xlsx,Sheet30:B35,0
设计表.xlsx,等级免伤:E22,37
Summary_graphs.xlsx,Sheet1:N26636,0
Mass CO2e Avoidable by Marginal Cost.xlsx,PERAC-MCAbMC-ag-RC:V1,0
Speed test (UK only) 3 speed fields.xlsx,Speed test (UK only) 3 speed fi:C48213,1
xid可复制.xlsx,cid:G2369,0
2019-05-16-0804_crinodendron_hookerianum (1).xlsx,Measurements:E13,0
REMISIONES-- NOVIEMBRE        --- 2 0 1 6.xlsx,OBRADOR REM :A2,0
compare-opt-noopt.xlsx,all_stats_noopt:G3165,0
GL_Driver_Safety_Report_ferguson_20211019_202728.xlsx,Report:C6,0
jonathan_mckay__16893__Rate 11 Balancing - John McKay.xlsx,Rate 11 Balancing:B42,1
WD2014_05-20-2015.xlsx,WD2014 CB recommended:C5584,0
01.3.neuralnet_excel.xlsx,Circular v.1:LW4,1
ChenCowan.2005.2009.details.xlsx,SerialRecall_Simplified:B1,0
transfusion.xlsx,training normalized:E5,0
EarlyRetirementNow SWR Toolbox v2.0.xlsx,CAPE-based Rule:B6,11
Police dep fisc_full_dataset_2017_update.xlsx,Data:L2,1
manualisasi fix.xlsx,Sheet1:G264,0
trade_data.xlsx,Trade Sheet:L267,0
asn3-data.xlsx,Sheet1:I8133,1
Ivan Head Count Diciembre_2021.xlsx,NOV TURNOS:F4,0
Budget_Plan_Project_20180803-form.xlsx,TAB_List:P5,0
data27.xlsx,sybil 80%:H1002,1
2019-05-29-0731_verbena_rigida.xlsx,Measurements:E13,0
python_MRI_percentiled_testing.xlsx,Percentiled mean + MA:B4784,0
기록차이모음.xlsx,Sheet1:A3,1
Covid 20210215.xlsx,Sheet1:B269,6
Adwords.xlsx,PPT BASE:B5,0
WV_Cabell.xlsx,AL_asphalt material:C9064,1
Chinese Phonetics new 9.xlsx,Sheet7:A1778,0
Data-Formulas (Autosaved).xlsx,Sheet2:N2,0
Outer_BaseLine.xlsx,data:F4,0
StarterBook.xlsx,Kickstarter:D385,0
VIL-2016-05.xlsx,MAY 6:Q15,0
【顧問】会議資料181213.xlsx,反響の過去状況:A9,0
باردو.xlsx,المشاريع:A3,2
葛林布雷選股.xlsx,葛林布雷20161023:C591,1
stock_universe_2018_04_25.xlsx,Filter 3:O662,0
compareFixedEUR.xlsx,Sheet1:B3005,0
CARDEX ENERO 2020.xlsx,PERNIL:G8,24
